Question,Relevant Documents,Văn bản tham chiếu,Score,Relevant_Documents_Tokenized
Ở đâu có thể tổ chức các hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.'), 0.45136949960556816)","1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.",0.45136949960556816,"['1', 'đào tạo', 'chính quy', 'được', 'tổ chức', 'đào tạo', 'tập trung', 'liên tục', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'các', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'b', 'c', 'd', 'đ', 'e', 'g', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo']"
Ở đâu có thể tổ chức các hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.'), 0.4172147050967039)","- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.",0.4172147050967039,"['tổ chức', 'và', 'quản lý', 'đào tạo', 'các', 'ngành', 'học', 'học', 'phần', 'đã', 'được', 'đại học', 'quốc gia', 'hà nội', 'giao', 'nhiệm vụ', 'công nhận', 'kết quả', 'học tập', 'của', 'sinh viên', 'giữa', 'các', 'đơn vị', 'đào tạo', 'kết quả', 'học tập', 'của', 'sinh viên', 'được', 'tích lũy', 'ở', 'các', 'trường', 'đối tác', 'thông qua', 'trao đổi', 'sinh viên', 'xây dựng', 'học liệu', 'dùng', 'chung']"
Ở đâu có thể tổ chức các hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='b) Đơn vị đào tạo báo cáo Ủy ban nhân dân cấp tỉnh nơi liên kết đào tạo đối với hình thức vừa làm vừa học (nếu có) về tình hình tuyển sinh và đào tạo tại địa phương.'), 0.3933866471162819)",b) Đơn vị đào tạo báo cáo Ủy ban nhân dân cấp tỉnh nơi liên kết đào tạo đối với hình thức vừa làm vừa học (nếu có) về tình hình tuyển sinh và đào tạo tại địa phương.,0.3933866471162819,"['b', 'đơn vị', 'đào tạo', 'báo cáo', 'ủy', 'ban nhân dân', 'cấp', 'tỉnh', 'nơi', 'liên kết', 'đào tạo', 'đối với', 'hình thức', 'vừa', 'làm', 'vừa', 'học', 'nếu', 'có', 'về', 'tình hình', 'tuyển sinh', 'và', 'đào tạo', 'tại', 'địa phương']"
Tại sao sinh viên cần phải trả học phí khi theo học tại đại học?,"(Document(metadata={}, page_content='- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).'), 0.588096236398425)",- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).,0.588096236398425,"['sinh viên', 'theo', 'học', 'bất kỳ', 'ngành', 'học', 'nào', 'đều', 'phải', 'trả', 'học phí', 'trừ', 'sinh viên', 'thuộc', 'đối tượng', 'được', 'miễn giảm', 'theo', 'quy định', 'hiện hành', 'của', 'nhà nước']"
Tại sao sinh viên cần phải trả học phí khi theo học tại đại học?,"(Document(metadata={}, page_content='2. Được phép thôi học vì lý do chủ quan của cá nhân, trong trường hợp này, sinh viên phải hoàn trả cho đơn vị đào tạo toàn bộ kinh phí đào tạo từ ngân sách nhà nước trong thời gian theo học.'), 0.4878663523393343)","2. Được phép thôi học vì lý do chủ quan của cá nhân, trong trường hợp này, sinh viên phải hoàn trả cho đơn vị đào tạo toàn bộ kinh phí đào tạo từ ngân sách nhà nước trong thời gian theo học.",0.4878663523393343,"['2', 'được', 'phép', 'thôi học', 'vì', 'lý do', 'chủ quan', 'của', 'cá nhân', 'trong', 'trường hợp', 'này', 'sinh viên', 'phải', 'hoàn trả', 'cho', 'đơn vị', 'đào tạo', 'toàn bộ', 'kinh phí', 'đào tạo', 'từ', 'ngân sách', 'nhà nước', 'trong', 'thời gian', 'theo', 'học']"
Tại sao sinh viên cần phải trả học phí khi theo học tại đại học?,"(Document(metadata={}, page_content='- Sinh viên trả học phí theo kỳ hoặc số tín chỉ đăng ký học trong mỗi học kỳ tại đơn vị đào tạo quản lý ngành học mà sinh viên theo học.'), 0.4801961738193822)",- Sinh viên trả học phí theo kỳ hoặc số tín chỉ đăng ký học trong mỗi học kỳ tại đơn vị đào tạo quản lý ngành học mà sinh viên theo học.,0.4801961738193822,"['sinh viên', 'trả', 'học phí', 'theo', 'kỳ', 'hoặc', 'số', 'tín', 'chỉ', 'đăng ký', 'học', 'trong', 'mỗi', 'học kỳ', 'tại', 'đơn vị', 'đào tạo', 'quản lý', 'ngành', 'học', 'mà', 'sinh viên', 'theo', 'học']"
Tại sao sinh viên cần phải trả học phí khi theo học tại đại học?,"(Document(metadata={}, page_content='- Các đơn vị đào tạo thực hiện chế độ miễn, giảm học phí cho sinh viên theo quy định của nhà nước và của Đại học Quốc gia Hà Nội.'), 0.4048083587690371)","- Các đơn vị đào tạo thực hiện chế độ miễn, giảm học phí cho sinh viên theo quy định của nhà nước và của Đại học Quốc gia Hà Nội.",0.4048083587690371,"['các', 'đơn vị', 'đào tạo', 'thực hiện', 'chế độ', 'miễn', 'giảm', 'học phí', 'cho', 'sinh viên', 'theo', 'quy định', 'của', 'nhà nước', 'và', 'của', 'đại học', 'quốc gia', 'hà nội']"
Học phí của sinh viên được tính toán như thế nào?,"(Document(metadata={}, page_content='- Học phí được tính theo công thức:'), 0.5250501144101309)",- Học phí được tính theo công thức:,0.5250501144101309,"['học phí', 'được', 'tính', 'theo', 'công thức']"
Học phí của sinh viên được tính toán như thế nào?,"(Document(metadata={}, page_content='hj: Hệ số học phí của học phần thứ i mà sinh viên học lần đầu (h1), học lại (h2), học cải thiện điểm (h3), học tự chọn tự do (h4)'), 0.469985846886527)","hj: Hệ số học phí của học phần thứ i mà sinh viên học lần đầu (h1), học lại (h2), học cải thiện điểm (h3), học tự chọn tự do (h4)",0.469985846886527,"['hj', 'hệ số', 'học phí', 'của', 'học', 'phần', 'thứ', 'i', 'mà', 'sinh viên', 'học', 'lần', 'đầu', 'h1', 'học', 'lại', 'h2', 'học', 'cải thiện', 'điểm', 'h3', 'học', 'tự', 'chọn', 'tự do', 'h4']"
Học phí của sinh viên được tính toán như thế nào?,"(Document(metadata={}, page_content='- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).'), 0.45830139178015483)",- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).,0.45830139178015483,"['sinh viên', 'theo', 'học', 'bất kỳ', 'ngành', 'học', 'nào', 'đều', 'phải', 'trả', 'học phí', 'trừ', 'sinh viên', 'thuộc', 'đối tượng', 'được', 'miễn giảm', 'theo', 'quy định', 'hiện hành', 'của', 'nhà nước']"
Học phí của sinh viên được tính toán như thế nào?,"(Document(metadata={}, page_content='- Sinh viên trả học phí theo kỳ hoặc số tín chỉ đăng ký học trong mỗi học kỳ tại đơn vị đào tạo quản lý ngành học mà sinh viên theo học.'), 0.4382504500695822)",- Sinh viên trả học phí theo kỳ hoặc số tín chỉ đăng ký học trong mỗi học kỳ tại đơn vị đào tạo quản lý ngành học mà sinh viên theo học.,0.4382504500695822,"['sinh viên', 'trả', 'học phí', 'theo', 'kỳ', 'hoặc', 'số', 'tín', 'chỉ', 'đăng ký', 'học', 'trong', 'mỗi', 'học kỳ', 'tại', 'đơn vị', 'đào tạo', 'quản lý', 'ngành', 'học', 'mà', 'sinh viên', 'theo', 'học']"
Sinh viên có thể được miễn giảm học phí trong những trường hợp nào?,"(Document(metadata={}, page_content='- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).'), 0.6207878609143851)",- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).,0.6207878609143851,"['sinh viên', 'theo', 'học', 'bất kỳ', 'ngành', 'học', 'nào', 'đều', 'phải', 'trả', 'học phí', 'trừ', 'sinh viên', 'thuộc', 'đối tượng', 'được', 'miễn giảm', 'theo', 'quy định', 'hiện hành', 'của', 'nhà nước']"
Sinh viên có thể được miễn giảm học phí trong những trường hợp nào?,"(Document(metadata={}, page_content='- Các đơn vị đào tạo thực hiện chế độ miễn, giảm học phí cho sinh viên theo quy định của nhà nước và của Đại học Quốc gia Hà Nội.'), 0.531447373811357)","- Các đơn vị đào tạo thực hiện chế độ miễn, giảm học phí cho sinh viên theo quy định của nhà nước và của Đại học Quốc gia Hà Nội.",0.531447373811357,"['các', 'đơn vị', 'đào tạo', 'thực hiện', 'chế độ', 'miễn', 'giảm', 'học phí', 'cho', 'sinh viên', 'theo', 'quy định', 'của', 'nhà nước', 'và', 'của', 'đại học', 'quốc gia', 'hà nội']"
Sinh viên có thể được miễn giảm học phí trong những trường hợp nào?,"(Document(metadata={}, page_content='Sau mỗi học kỳ, sinh viên bị buộc thôi học nếu thuộc một trong các trường hợp sau:'), 0.40933636329195655)","Sau mỗi học kỳ, sinh viên bị buộc thôi học nếu thuộc một trong các trường hợp sau:",0.40933636329195655,"['sau', 'mỗi', 'học kỳ', 'sinh viên', 'bị', 'buộc', 'thôi học', 'nếu', 'thuộc', 'một', 'trong', 'các', 'trường hợp', 'sau']"
Sinh viên có thể được miễn giảm học phí trong những trường hợp nào?,"(Document(metadata={}, page_content='- Thủ trưởng đơn vị đào tạo quy định cụ thể và công bố cho sinh viên biết cách thức thu, nộp và xét miễn giảm học phí.'), 0.4046439017661476)","- Thủ trưởng đơn vị đào tạo quy định cụ thể và công bố cho sinh viên biết cách thức thu, nộp và xét miễn giảm học phí.",0.4046439017661476,"['thủ trưởng', 'đơn vị', 'đào tạo', 'quy định', 'cụ thể', 'và', 'công bố', 'cho', 'sinh viên', 'biết', 'cách thức', 'thu', 'nộp', 'và', 'xét', 'miễn giảm', 'học phí']"
Khi nào sinh viên cần nộp học phí?,"(Document(metadata={}, page_content='M: Số học phí phải nộp'), 0.48021227391551335)",M: Số học phí phải nộp,0.48021227391551335,"['m', 'số', 'học phí', 'phải', 'nộp']"
Khi nào sinh viên cần nộp học phí?,"(Document(metadata={}, page_content='- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).'), 0.45491219510399983)",- Sinh viên theo học bất kỳ ngành học nào đều phải trả học phí (trừ sinh viên thuộc đối tượng được miễn giảm theo quy định hiện hành của nhà nước).,0.45491219510399983,"['sinh viên', 'theo', 'học', 'bất kỳ', 'ngành', 'học', 'nào', 'đều', 'phải', 'trả', 'học phí', 'trừ', 'sinh viên', 'thuộc', 'đối tượng', 'được', 'miễn giảm', 'theo', 'quy định', 'hiện hành', 'của', 'nhà nước']"
